,0,1,2,3,4,5
0,25495888.0,112.0,0.0,0.0,0.0,0.0
1,25495799.817312688,147.81953238446243,0.0,47.27275492297495,0.0,5.0904
2,25495676.017126273,199.5608297901632,0.0,112.58952616039494,0.05200003041527246,11.780517746873816
3,25495501.231815323,274.02029773452057,0.0,203.78692829336214,0.1758485091917069,20.78511014002077
4,25495253.513491523,380.90781848351014,0.0,332.0548160250493,0.4000141303144053,33.1238598379435
5,25494901.5147358,534.0947607673461,0.0,513.3731302705683,0.7652744279419598,50.25209874447491
6,25494400.46222047,753.3962574130326,0.0,770.5640099566681,1.3299848712395845,74.2475272949926
7,25493686.407079756,1067.1160986760335,0.0,1136.2223153527184,2.17760528219192,108.07690093166495
8,25428112.545029387,555.9547144252149,850.8417880387918,1443.415666646562,2.3165058839207933,65034.92629561839
9,25364541.789014887,432.191744318555,1020.9470713168629,1587.5444055898147,2.4927797910162406,128415.03498410484
10,25308064.919916987,367.2401348693571,1066.5650947979948,1690.7338285610615,2.774954194932617,184807.76607058765
11,25252331.942361858,311.6120687083552,1074.9993307171235,1760.7394004601074,3.0881712749525905,240517.61866698283
12,25197100.011418562,221.6959349386359,1098.5997222916192,1801.679268274997,3.4280610196938506,295774.58559491474
13,25142424.209599797,184.9892585758518,1036.9730523342173,1804.6256157911623,3.791283295449031,350545.411190213
14,25085686.383230343,107.88633252908188,1013.4973046282666,1787.4906878918393,4.173180492465252,407400.56926411745
15,25032231.32319956,87.22859786633933,912.9446619705534,1719.0120521253016,4.405335803336703,461045.086152675
16,24979270.473704815,64.34970548980934,823.4696359123568,1639.5288780848018,4.627866497887322,514197.55020919326
17,24926796.59253131,53.987377844893125,727.9688443048774,1549.3963300435041,4.829222259689703,566867.2256942402
18,24874166.38731506,34.059987012461335,653.353541485783,1455.850079962014,5.018571856828561,619685.3305046197
19,24800665.680894673,25.32134602244643,572.7909645741335,1357.8770386757953,5.1974535724872375,693373.1323024818
20,24747243.91625509,20.520114466847286,497.8863188130639,1261.785556207403,5.379181541168586,746970.5125738796
21,24691461.34473686,18.023152150315255,430.6261349199959,1167.772219892983,5.549731769352762,802916.684024406
22,24639007.971711997,15.26813620883381,373.112421562307,1075.1983744574368,5.692407739611568,855522.756948032
23,24583842.237872116,12.880506601124077,323.1848725879032,994.5082296431484,5.883598557418166,910821.3049204984
24,24529148.494961437,9.674238966415688,281.0488259214163,919.2753761463027,6.0778643108068,965635.4287332124
25,24474933.438023407,6.515459502874291,244.2016083291704,847.1952399815488,6.260203174992836,1019962.3894656069
26,24421203.95468755,5.629974164674477,209.75742540024913,778.3989822991527,6.42982563587488,1073795.8291049453
27,24367953.13857635,5.632145167575062,179.41147844224142,717.2731018310994,6.61563083007212,1127137.9290673742
28,24315176.23481279,4.471256509100439,154.85322431209966,657.7561146979023,6.7720163795183135,1179999.9125753073
29,24263430.224212125,4.135368138462365,132.86958735442428,602.729886771031,6.9223123450502415,1231823.1186332582
30,24214653.33041797,3.1407264755384983,114.79696614894632,543.4641244451738,6.997835939653761,1280678.2699290107
31,24166621.111076668,3.0860212931772777,98.25006265397613,489.0353900798856,7.064233315699367,1328781.4532159795
32,24120836.62117981,2.4850964966424125,84.75555868987684,439.62312426913167,7.124008338245496,1374629.3910323896
33,24075630.620284427,1.8388541102357927,73.18607480955264,394.70112001778585,7.177739283941933,1419892.4759273485
34,24028885.42878769,1.6902268683577129,62.695979447822374,353.89952129392077,7.225983614993476,1466689.0595010796
35,23982046.7120296,1.1339896707800161,54.169843098552036,317.01873329555315,7.269247155010768,1513573.696157176
36,23934232.52408478,1.0340787026183598,46.32904186275698,283.7783474964311,7.309282521595754,1561429.0251646258
37,23888400.166704006,0.996836437089129,39.59244199546598,253.6569302380311,7.344001585083008,1607298.2430857276
38,23840278.674319863,0.8437052114469746,33.98831418963788,227.02816805893653,7.378677028979764,1655452.086815641
39,23795325.56062732,0.8679528265581431,29.01825224859836,202.66194146259122,7.406885844421334,1700434.4843402866
40,23750802.543633513,0.9128891601645343,24.792006138699183,181.6942565955334,7.439004107491716,1744982.6182104703
41,23737280.39688685,0.7923286986391516,21.388631014899516,170.9570490850617,7.531972803635614,1758518.9331315372
42,23725683.41164351,0.4898968397432996,18.65317287159484,158.9270464077458,7.606092493189335,1770130.91214787
43,23715740.249104638,0.4837239929269197,15.95137098321935,146.4011128120475,7.666233321601639,1780089.24845424
44,23703136.914073177,0.56565742876525,13.783221795393962,137.2943962411294,7.740638517398021,1792703.7020128274
45,23693615.63344544,0.6783763982007975,11.959836513452577,129.26409137617807,7.814896379848427,1802234.649353882
46,23680067.339503635,0.6913926920753292,10.518520445380224,122.15853763893766,7.888875805471683,1815791.403169772
47,23666186.575742733,0.48478945602667267,9.377222267693384,115.75398468900507,7.962434434262763,1829679.845826404
48,23652426.9484534,0.45612353005671286,8.110934423929942,110.395645516844,8.039083303590258,1843446.049759817
49,23646824.264288064,0.46014615733713116,6.9971934367738875,105.91516469123957,8.117872276717833,1849054.245335358
50,23638377.67040176,0.38402045710422106,6.13482516087766,102.55143835398022,8.201426866660922,1857505.0578873914
51,23639530.71354313,0.3337832560902161,5.357458495296772,97.78026217260384,8.27111729445948,1856357.5438356432
52,23640703.68643564,0.34542480845427126,4.62243687013327,93.53615442883762,8.340489031376686,1855189.46905922
53,23635143.592706017,0.3452634176708147,4.014745648971486,91.12900816845762,8.420223714651668,1860752.498053024
54,23626331.679869473,0.36638904670118166,3.4783749048154537,88.98442582225573,8.499874213472937,1869566.991066529
