,0,1,2,3,4,5
55,23591798.298236918,13.7836015536938,59.02416001443632,900.4812638289388,37.58261168423082,1903190.830126007
56,23560287.747245092,11.263369832778713,56.372170274897385,890.2925860449616,38.40789662148327,1934715.91673214
57,23529059.262665465,11.800066487930298,50.32543336900847,880.1865138439432,39.2328308313682,1965959.1924900075
58,23498108.091449976,12.720851762698084,44.95884680069118,870.9760121670527,40.05710233910322,1996923.1957369617
59,23467431.473243576,10.374527669149048,43.931570411587195,862.7703868157486,40.880771367232555,2027610.569500165
60,23437029.24894247,9.340336294610008,41.12432712840509,854.6372895926769,41.703930073153806,2058023.9451744466
61,23406898.097529322,7.590036480549415,39.167767627775014,846.8607131354688,42.52650196757099,2088165.7574514726
62,23377036.1518758,7.9292117769564285,34.90929169685181,839.1878515063806,43.34849146339736,2118038.47327776
63,23347439.491637047,8.528597768722877,31.128872373036064,832.1668115734932,44.16968768809954,2147644.514393559
64,23318105.559060566,6.940132286002064,30.276851747215847,825.8670718536065,44.99013329976172,2176986.366750253
65,23289033.532612197,6.231443460214441,28.25895955572349,819.665604345923,45.80989251779383,2206066.5014879373
66,23260220.50014082,5.036352915088029,26.836450650922917,813.7461370480618,46.62891737980315,2234887.252001203
67,23231664.52652963,5.247199556290877,23.879210538814,807.9339620642141,47.44721338841055,2263450.9658848294
68,23203362.303904675,5.63172746488885,21.253950410962187,802.5923582846812,48.26464094632038,2291759.953418227
69,23175311.44365653,4.5732713931932025,20.576578865730315,797.7641248428984,49.0812304386558,2319816.5611379426
70,23147510.70104786,4.095696575840006,19.148701682274012,793.0385166744095,49.89702654800279,2347623.1190106696
71,23119957.471702676,3.29286538049769,18.131429733770045,788.5319955634785,50.71200040289854,2375181.860006254
72,23092649.800005622,3.4218658782339544,16.107173205446017,784.1253291774789,51.526157897810506,2402495.0194682293
73,23065584.828259785,3.6651400609386875,14.310488904504563,780.0553063742763,52.33940856872164,2429564.8013963155
74,23038760.311691944,2.9704888277741865,13.79148349966243,776.3473589414616,53.15177418669176,2456393.42720261
75,23012174.750609517,2.653758313073793,12.797276103561849,772.734124634023,53.96328583050976,2482983.100945619
76,22985825.77581631,2.1227505596051084,12.082114562874816,769.2879083955107,54.773927003953226,2509335.957483179
77,22959711.44475377,2.200470300328698,10.71621357898658,765.9282971082524,55.58370346221154,2535454.1265617944
78,22933829.23260577,2.3523457422209755,9.504257866684348,762.8071416628117,56.392557864858404,2561339.7110911002
79,22908177.019376375,1.9030315976683865,9.119152957296555,759.9389184027559,57.20050589350778,2586994.8190147844
80,22882753.165940154,1.6961486753702109,8.43788511458407,757.1516775168625,58.00756917779854,2612421.5407793783
81,22857555.486866016,1.3500963714789689,7.943548392157353,754.4893622387381,58.8137389688215,2637621.9163880246
82,22832582.075471587,1.3962299862234653,7.034732523318919,751.8983485018916,59.61902054059694,2662597.9761968725
83,22807830.65646358,1.4898522598299793,6.228686014408816,749.4744873912645,60.42337840135621,2687351.727132377
84,22783299.220242593,1.2032329351224624,5.950859957797464,747.22557991276,61.22682390105853,2711885.173260716
85,22758986.065648463,1.0700476283642437,5.491238836154394,745.0422868316873,62.029372120563146,2736200.301406137
86,22734889.15494318,0.8476913830933878,5.155109034719013,742.9507283837464,62.83101897680304,2760299.0605090535
87,22711006.632137995,0.8746864132768694,4.558598909755771,740.91552755643,63.631769091325566,2784183.3872800553
88,22687336.41302846,0.931709359758623,4.029807032241464,738.9962611823963,64.43160107973277,2807855.1975929015
89,22663876.587463204,0.7512803586626856,3.8343065579831794,737.196820144512,65.2305232002671,2831316.3996065482
