,0,1,2,3,4,5
0,25495888.0,112.0,0.0,0.0,0.0,0.0
1,25495799.817312688,147.81953238446243,0.0,47.27275492297495,0.0,5.0904
2,25495676.017126273,199.5608297901632,0.0,112.58952616039494,0.05200003041527246,11.780517746873816
3,25495501.231815323,274.02029773452057,0.0,203.78692829336214,0.1758485091917069,20.78511014002077
4,25495253.513491523,380.90781848351014,0.0,332.0548160250493,0.4000141303144053,33.1238598379435
5,25494901.5147358,534.0947607673461,0.0,513.3731302705683,0.7652744279419598,50.25209874447491
6,25494400.46222047,753.3962574130326,0.0,770.5640099566681,1.3299848712395845,74.2475272949926
7,25493686.407079756,1067.1160986760335,0.0,1136.2223153527184,2.17760528219192,108.07690093166495
8,25414680.86125705,703.5619854017648,703.280943041952,1454.523342287139,2.4038445887135946,78455.36862764352
9,25336695.444289535,388.36607426821803,1134.1776378078966,1658.4133692201608,2.698978663136012,156120.89965050874
10,25259697.343611404,307.359296754422,1164.6610444513533,1752.9240421881377,3.0409423597560146,233074.67106284323
11,25183510.476235732,269.0704933647683,1121.7623384375518,1806.6020985984492,3.4101222519173393,309288.6787116261
12,25108114.797947437,228.8005566357632,1074.981372822671,1834.219590515081,3.7978573501161277,384743.402675246
13,25033529.263640217,186.38135559517474,1024.5788384447012,1837.3849493830503,4.19710710446137,459418.194109262
14,24959772.387360875,160.92539472214165,951.4514438583672,1817.2996547822659,4.599691105519906,533293.3364546702
15,24886850.556990087,137.64939110095756,879.1945925520631,1780.5192513769807,4.994688730726221,606347.085086165
16,24814775.62682305,117.71957838542777,807.2544977986491,1728.9995361444962,5.37076859402399,678565.0287960324
17,24743549.66137359,94.40003660358114,743.4047031940014,1665.191456433513,5.719428204827984,749941.623001976
18,24673176.76691669,92.337088935167,660.7837926859684,1589.3971181617069,6.033328357029918,820474.6817551827
19,24603632.430939686,80.64321083693147,599.6516783971717,1510.0989999827068,6.312703473665022,890170.8624676351
20,24534911.27860517,76.77582407079073,536.3729088716102,1426.3489374978556,6.559139612727093,959042.6645847885
21,24466989.32709492,55.50772636543994,498.88659897406643,1342.3389967420003,6.777145504858168,1027107.162437499
22,24399855.530923262,48.57244472139252,446.3269565719902,1254.2451291519249,6.970465136334712,1094388.3540811667
23,24333479.919841625,47.804411297353674,393.48248071498745,1167.5055928875308,7.143856321349154,1160904.1438171596
24,24267836.830998644,43.27006712447626,352.17941671619894,1084.7991957226664,7.300305898134731,1226675.6200159017
25,24202907.49382831,37.25980717785944,317.25233610893855,1005.5669810826315,7.4421861310828215,1291724.984861191
26,24138676.29050682,32.09690900221314,284.98880354953815,929.6623062822464,7.5714248555019035,1356069.3900494936
27,24075124.68763507,27.28793070733839,255.73432850848843,857.4148871737885,7.68930653682546,1419727.1859120047
28,24012238.92343332,24.783773491048425,227.19826173186377,788.9290568415655,7.7969559949912615,1482712.36851863
29,23950008.78842786,20.95847077563997,203.57843321935502,724.8100144197599,7.895330552228671,1545033.9693231832
30,23888423.480275083,21.152767228860135,178.4015602335795,664.5407799153218,7.985227789449414,1606704.4393897525
31,23827473.36127642,18.943347988159175,159.503089263083,609.1238815285041,8.067342152921334,1667731.0010626558
32,23767150.028240234,18.43026225800189,141.1311575086171,557.6753968090791,8.142385397645414,1728124.5925578016
33,23707443.994346395,13.195589884267456,130.11752617815284,510.4512061167095,8.21093856655853,1787894.0303928663
34,23648348.376024798,11.773511301247412,115.45749831846688,465.83356982088577,8.273573446808134,1847050.285822328
35,23589852.920790613,11.838775237972333,101.12852351576275,424.63982011606277,8.330665788508838,1905601.1414247416
36,23531946.446205445,10.889026498165054,90.0069467060657,387.0745000592505,8.382663754450814,1963557.200657548
37,23474618.784796685,9.517811234361485,80.72005079272272,352.6245256838728,8.430029645399237,2020929.9227859674
38,23417859.509668082,8.32217362921336,72.27953156162897,320.9363487437415,8.4731589603346,2077730.4791190294
39,23361657.495392565,7.3380593946691715,64.56955260356399,291.82572395374063,8.512397784256937,2133970.258873711
40,23306002.103334192,6.953506079455136,57.15427304077793,265.1359039685716,8.548067653441576,2189660.104915077
41,23250882.998748895,6.267315993430007,51.05858509364272,240.8338617541105,8.580469075857838,2244810.261019204
42,23196290.95271662,6.552578057796575,44.72202537051109,218.642205893043,8.60989626817931,2299430.5205778037
43,23142216.60857533,6.0079383061913125,40.25538505959013,198.65604018194813,8.636609072193494,2353529.835452064
44,23088652.45838189,5.492775183076857,36.28373344253333,180.47308426359479,8.660877974457184,2407116.631147257
45,23035590.994977456,4.330378026964205,33.41918704033956,163.934316934005,8.682924090144576,2460198.638216469
46,22983025.71200615,3.8294880232876447,30.006470269492652,148.69911530036666,8.702948747183457,2512783.049971524
47,22930949.58970689,3.8489692188909412,26.45423949662296,134.80646974122396,8.721111710491098,2564876.57950296
48,22879356.00473747,3.7013720835895563,23.613152936498416,122.27679499411607,8.73757725317766,2616485.6663652775
49,22828239.09663852,3.7058158760278515,21.007812275704477,110.94903502873338,8.75251203485667,2667616.488186284
50,22777592.932781167,3.1861274026213007,19.322696851317477,100.7593638248643,8.76606302150805,2718275.03296775
51,22727412.299497776,2.810834504879378,17.60661225178093,91.45968376103701,8.778369301472665,2768467.045002419
52,22677691.609207254,2.0418574437656485,16.443571490874376,82.99296542670561,8.789539660725378,2818198.1228587325
53,22628425.93046501,1.6928149606485023,14.829616544569182,75.16138818630067,8.79967587656187,2867473.5860394323
54,22579609.62316153,1.6618550627710553,13.049595093584454,68.0010195479042,8.80885558784361,2916298.855513193
