47.27275492,47.27275492,52.90961238,52.90961238
65.36877127,112.6415262,74.29707985,127.2066922
91.32125061,203.9627768,104.910455,232.1171472
128.4920534,332.4548302,148.700278,380.8174252
181.6835745,514.1384047,211.3096663,592.1270915
257.7555901,771.8939948,300.7990162,892.9261077
366.5059258,1138.399921,428.6805762,1321.606684
449.338585,1587.738506,502.5116493,1824.118333
324.7277716,1912.466277,261.0053915,2085.123725
290.6232033,2203.089481,202.4008659,2287.524591
268.0115655,2471.101046,171.5905098,2459.1151
245.4064062,2716.507452,145.2672912,2604.382392
210.2101887,2926.717641,103.130568,2707.51296
188.1747455,3114.892386,85.88055527,2793.393515
153.4127441,3268.305131,49.90155187,2843.295067
134.0002426,3402.305373,40.26251928,2883.557586
114.8604536,3517.165827,29.60923405,2913.16682
100.2961272,3617.461954,24.77600629,2937.942826
84.04362705,3701.505581,15.59121241,2953.534039
71.78847306,3773.294054,11.56008016,2965.094119
61.77305956,3835.067114,9.346491445,2974.44061
53.52872823,3888.595842,8.190665415,2982.631276
46.24296678,3934.838809,6.947810728,2989.579086
39.964646,3974.803455,5.937901909,2995.516988
34.05169278,4008.855147,4.355435415,2999.872424
28.81332606,4037.668473,2.927249113,3002.799673
24.75806422,4062.426538,2.522187345,3005.32186
21.50334966,4083.929887,2.516663738,3007.838524
18.39788968,4102.327777,1.9917972,3009.830321
15.90425979,4118.232037,1.83832329,3011.668644
13.56551361,4131.79755,1.39450384,3013.063148
11.76877756,4143.566328,1.367444289,3014.430593
10.07784734,4153.644175,1.096325308,3015.526918
8.577725085,4162.2219,0.8093313,3016.336249
7.393216595,4169.615117,0.742317675,3017.078567
6.257319068,4175.872436,0.498099638,3017.576667
5.37668236,4181.249118,0.453296434,3018.029963
4.639574601,4185.888693,0.436258965,3018.466222
3.978038235,4189.866731,0.369203514,3018.835425
3.454692183,4193.321423,0.379026256,3019.214452
3.019605408,4196.341029,0.398374388,3019.612826
2.607603117,4198.948632,0.34670264,3019.959529
2.19303267,4201.141665,0.213066272,3020.172595
2.041933003,4203.183598,0.42161539,3020.59421
1.856558366,4205.040156,0.478829168,3021.07304
1.687501554,4206.727658,0.500165134,3021.573205
1.442776248,4208.170434,0.362619232,3021.935824
1.196543002,4209.366977,0.209890599,3022.145715
1.049560598,4210.416537,0.197529013,3022.343244
0.931927012,4211.348464,0.199421473,3022.542665
0.809833644,4212.158298,0.167106786,3022.709772
0.706457312,4212.864755,0.145046506,3022.854818
0.632385635,4213.497141,0.150193402,3023.005012
0.567163817,4214.064305,0.150048668,3023.15506
0.518025529,4214.58233,0.159146279,3023.314207
0.436495584,4215.018826,0.105559105,3023.419766
0.385800725,4215.404627,0.096352441,3023.516118
0.330737413,4215.735364,0.071874253,3023.587992
0.297405273,4216.032769,0.075058672,3023.663051
0.251066781,4216.283836,0.050106657,3023.713158
0.221538155,4216.505374,0.047580724,3023.760739
0.199207369,4216.704582,0.049884265,3023.810623
0.172463813,4216.877045,0.039735769,3023.850359
0.146698845,4217.023744,0.028113479,3023.878472
0.129565851,4217.15331,0.0271832,3023.905655
0.11404492,4217.267355,0.025040987,3023.930696
0.095833177,4217.363188,0.015981203,3023.946677
0.084003666,4217.447192,0.015164802,3023.961842
0.074589408,4217.521781,0.015519461,3023.977362
0.066950585,4217.588732,0.016271377,3023.993633
0.061088555,4217.64982,0.017704494,3024.011338
0.055775963,4217.705596,0.018171042,3024.029509
0.050175405,4217.755772,0.016843499,3024.046352
0.046032167,4217.801804,0.016835971,3024.063188
0.041761453,4217.843565,0.015691263,3024.078879
0.038596522,4217.882162,0.015586364,3024.094466
0.035978621,4217.918141,0.01561047,3024.110076
0.030138748,4217.948279,0.010194866,3024.120271
0.027551424,4217.975831,0.010018136,3024.130289
0.025833183,4218.001664,0.0106082,3024.140897
0.023738975,4218.025403,0.010056167,3024.150954
0.022116878,4218.04752,0.00990592,3024.160859
3.480988992,4221.528509,5.200172787,3029.361032
5.723644657,4227.252153,7.731688316,3037.092721
8.784488104,4236.036642,11.21067194,3048.303392
12.98079004,4249.017432,16.00345888,3064.306851
18.75219413,4267.769626,22.61778948,3086.924641
26.7080597,4294.477685,31.75753035,3118.682171
37.69315321,4332.170839,44.39861059,3163.080782
52.87881194,4385.049651,61.89441136,3224.975193
