5859990,2559992,2234994,1908996,1829990,1263992,1241994,1218996
10,8,6,4,10,8,6,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
